"sample_accession"	"study_accession"	"run_accession"	"sample_alias"	"Poseidon_ID"	"Library_Built"	"UDG"	"secondary_sample_accession"	"first_public"	"last_updated"	"instrument_model"	"library_layout"	"library_source"	"instrument_platform"	"library_name"	"library_strategy"	"fastq_aspera"	"fastq_bytes"	"fastq_md5"	"fastq_ftp"	"read_count"	"submitted_ftp"
"SAMEA5229281"	"PRJEB30874"	"ERR3078302"	"I8130"	"I8130"	"ds"	"half"	"ERS3036723"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I8130_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/002/ERR3078302/ERR3078302.fastq.gz"	6890654	"a841d33bf9c36fee5311f717f0c9ec54"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/002/ERR3078302/ERR3078302.fastq.gz"	245867	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078302/I8130_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078302/I8130_1240k.bam.bai"
"SAMEA5229282"	"PRJEB30874"	"ERR3078303"	"I0843"	"I0843"	"ds"	"half"	"ERS3036724"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I0843_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/003/ERR3078303/ERR3078303.fastq.gz"	1012209503	"d5ed9a7d0d3214e551dce0051d5d285c"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/003/ERR3078303/ERR3078303.fastq.gz"	23779601	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078303/I0843_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078303/I0843_1240k.bam.bai"
"SAMEA5229283"	"PRJEB30874"	"ERR3078304"	"I10942"	"I10942"	"ds"	"half"	"ERS3036725"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I10942_1240k"	"OTHER"					4487710	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078304/I10942_1240k.bam"
"SAMEA5229288"	"PRJEB30874"	"ERR3078305"	"I7605"	"I7605"	"ds"	"half"	"ERS3036730"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7605_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/005/ERR3078305/ERR3078305.fastq.gz"	73055432	"bee94c16414eee58894889eafea6b5a3"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/005/ERR3078305/ERR3078305.fastq.gz"	1876667	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078305/I7605_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078305/I7605_1240k.bam.bai"
"SAMEA5229289"	"PRJEB30874"	"ERR3078306"	"I7603"	"I7603"	"ds"	"half"	"ERS3036731"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7603_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/006/ERR3078306/ERR3078306.fastq.gz"	129229407	"35fa0ec9192668f2f54a812717fd2d38"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/006/ERR3078306/ERR3078306.fastq.gz"	3309961	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078306/I7603_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078306/I7603_1240k.bam.bai"
"SAMEA5229290"	"PRJEB30874"	"ERR3078307"	"I7602"	"I7602"	"ds"	"half"	"ERS3036732"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7602_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/007/ERR3078307/ERR3078307.fastq.gz"	185772134	"49c2caba14113c54e29fcb57311e9ae0"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/007/ERR3078307/ERR3078307.fastq.gz"	5592642	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078307/I7602_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078307/I7602_1240k.bam.bai"
"SAMEA5229291"	"PRJEB30874"	"ERR3078308"	"I7604"	"I7604"	"ds"	"half"	"ERS3036733"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7604_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/008/ERR3078308/ERR3078308.fastq.gz"	199751947	"e3027b4cdec1e985b8bfe9014183e4c3"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/008/ERR3078308/ERR3078308.fastq.gz"	5588240	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078308/I7604_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078308/I7604_1240k.bam.bai"
"SAMEA5229292"	"PRJEB30874"	"ERR3078309"	"I7606"	"I7606"	"ds"	"half"	"ERS3036734"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7606_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/009/ERR3078309/ERR3078309.fastq.gz"	442481303	"1005eb0f06e09dc3adcb15b3bd529f8d"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/009/ERR3078309/ERR3078309.fastq.gz"	12338830	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078309/I7606_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078309/I7606_1240k.bam.bai"
"SAMEA5229293"	"PRJEB30874"	"ERR3078310"	"I10277"	"I10277"	"ds"	"half"	"ERS3036735"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I10277_1240k"	"OTHER"					4061888	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078310/I10277_1240k.bam"
"SAMEA5229294"	"PRJEB30874"	"ERR3078311"	"I10278"	"I10278"	"ds"	"half"	"ERS3036736"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I10278_1240k"	"OTHER"					3423002	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078311/I10278_1240k.bam"
"SAMEA5229295"	"PRJEB30874"	"ERR3078312"	"I10280"	"I10280"	"ds"	"half"	"ERS3036737"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I10280_1240k"	"OTHER"					2153863	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078312/I10280_1240k.bam"
"SAMEA5229296"	"PRJEB30874"	"ERR3078313"	"I10282"	"I10282_published"	"ds"	"half"	"ERS3036738"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I10282_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/003/ERR3078313/ERR3078313.fastq.gz"	3407065	"1aa5036d84fd8194bfa774374c6189be"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/003/ERR3078313/ERR3078313.fastq.gz"	132762	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078313/I10282_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078313/I10282_1240k.bam.bai"
"SAMEA5229297"	"PRJEB30874"	"ERR3078314"	"I10283"	"I10283"	"ds"	"half"	"ERS3036739"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I10283_1240k"	"OTHER"					996639	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078314/I10283_1240k.bam"
"SAMEA5229298"	"PRJEB30874"	"ERR3078315"	"I10284"	"I10284"	"ds"	"half"	"ERS3036740"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I10284_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/005/ERR3078315/ERR3078315.fastq.gz"	27238639	"f068e2cfecd5dc9c6abd5c7b54de24a1"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/005/ERR3078315/ERR3078315.fastq.gz"	938828	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078315/I10284_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078315/I10284_1240k.bam.bai"
"SAMEA5229299"	"PRJEB30874"	"ERR3078316"	"I10285"	"I10285"	"ds"	"half"	"ERS3036741"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I10285_1240k"	"OTHER"					2336037	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078316/I10285_1240k.bam"
"SAMEA5229300"	"PRJEB30874"	"ERR3078317"	"I10286"	"I10286"	"ds"	"half"	"ERS3036742"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I10286_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/007/ERR3078317/ERR3078317.fastq.gz"	8769469	"1c1dd5acf5ce1e28b64d8a6c95211a89"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/007/ERR3078317/ERR3078317.fastq.gz"	314987	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078317/I10286_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078317/I10286_1240k.bam.bai"
"SAMEA5229301"	"PRJEB30874"	"ERR3078318"	"I10287"	"I10287_published"	"ds"	"half"	"ERS3036743"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I10287_1240k"	"OTHER"					5692498	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078318/I10287_1240k.bam"
"SAMEA5229306"	"PRJEB30874"	"ERR3078319"	"I3214"	"I3214"	"ds"	"half"	"ERS3036748"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I3214_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/009/ERR3078319/ERR3078319.fastq.gz"	7146516	"cdb6abb30deb8a10e0629a516ff21b09"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/009/ERR3078319/ERR3078319.fastq.gz"	238175	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078319/I3214_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078319/I3214_1240k.bam.bai"
"SAMEA5229307"	"PRJEB30874"	"ERR3078320"	"I7647"	"I7647"	"ds"	"half"	"ERS3036749"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7647_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/000/ERR3078320/ERR3078320.fastq.gz"	10849687	"7055b7b74dc5def1ba6b63d157a083c9"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/000/ERR3078320/ERR3078320.fastq.gz"	333485	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078320/I7647_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078320/I7647_1240k.bam.bai"
"SAMEA5229308"	"PRJEB30874"	"ERR3078321"	"I7645"	"I7645"	"ds"	"half"	"ERS3036750"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7645_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/001/ERR3078321/ERR3078321.fastq.gz"	13178698	"286f1ca1334231e28dc9f7182d9edacb"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/001/ERR3078321/ERR3078321.fastq.gz"	413501	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078321/I7645_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078321/I7645_1240k.bam.bai"
"SAMEA5229309"	"PRJEB30874"	"ERR3078322"	"I7646"	"I7646"	"ds"	"half"	"ERS3036751"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7646_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/002/ERR3078322/ERR3078322.fastq.gz"	36822056	"94f01b7889ebc64656dbe49362b81a87"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/002/ERR3078322/ERR3078322.fastq.gz"	1044303	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078322/I7646_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078322/I7646_1240k.bam.bai"
"SAMEA5229310"	"PRJEB30874"	"ERR3078323"	"I7643"	"I7643"	"ds"	"half"	"ERS3036752"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7643_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/003/ERR3078323/ERR3078323.fastq.gz"	41221981	"ae6e8eb622a3152af0e2cdbabddf16e5"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/003/ERR3078323/ERR3078323.fastq.gz"	1227174	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078323/I7643_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078323/I7643_1240k.bam.bai"
"SAMEA5229311"	"PRJEB30874"	"ERR3078324"	"I7601"	"I7601"	"ds"	"half"	"ERS3036753"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7601_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/004/ERR3078324/ERR3078324.fastq.gz"	40716174	"e17dd92f6fedb20c4c346afaf658bc85"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/004/ERR3078324/ERR3078324.fastq.gz"	1051674	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078324/I7601_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078324/I7601_1240k.bam.bai"
"SAMEA5229312"	"PRJEB30874"	"ERR3078325"	"I7600"	"I7600"	"ds"	"half"	"ERS3036754"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7600_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/005/ERR3078325/ERR3078325.fastq.gz"	91542234	"eb94fa12fb8f5a36b43757070bda82f4"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/005/ERR3078325/ERR3078325.fastq.gz"	2687669	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078325/I7600_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078325/I7600_1240k.bam.bai"
"SAMEA5229313"	"PRJEB30874"	"ERR3078326"	"I7644"	"I7644"	"ds"	"half"	"ERS3036755"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7644_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/006/ERR3078326/ERR3078326.fastq.gz"	96616898	"e2645a15d0e11bc287cba579a46d502c"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/006/ERR3078326/ERR3078326.fastq.gz"	2740828	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078326/I7644_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078326/I7644_1240k.bam.bai"
"SAMEA5229314"	"PRJEB30874"	"ERR3078327"	"I7642"	"I7642"	"ds"	"half"	"ERS3036756"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7642_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/007/ERR3078327/ERR3078327.fastq.gz"	177447743	"139bfe89a31204fe8553b6cfc8e77ab5"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/007/ERR3078327/ERR3078327.fastq.gz"	5031173	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078327/I7642_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078327/I7642_1240k.bam.bai"
"SAMEA5229315"	"PRJEB30874"	"ERR3078328"	"I7594"	"I7594"	"ds"	"half"	"ERS3036757"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7594_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/008/ERR3078328/ERR3078328.fastq.gz"	44409416	"2cbd4d98714c94fff7f4099dea01d556"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/008/ERR3078328/ERR3078328.fastq.gz"	1298185	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078328/I7594_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078328/I7594_1240k.bam.bai"
"SAMEA5229316"	"PRJEB30874"	"ERR3078329"	"I7595"	"I7595_published"	"ds"	"half"	"ERS3036758"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7595_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/009/ERR3078329/ERR3078329.fastq.gz"	10569914	"f31e66f0457fe364b8dd09ebe31465c2"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/009/ERR3078329/ERR3078329.fastq.gz"	327031	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078329/I7595_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078329/I7595_1240k.bam.bai"
"SAMEA5229317"	"PRJEB30874"	"ERR3078330"	"I7597"	"I7597"	"ds"	"half"	"ERS3036759"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7597_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/000/ERR3078330/ERR3078330.fastq.gz"	4673924	"ec79811a7a785c639e3793c410043a77"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/000/ERR3078330/ERR3078330.fastq.gz"	138338	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078330/I7597_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078330/I7597_1240k.bam.bai"
"SAMEA5229318"	"PRJEB30874"	"ERR3078331"	"I7598"	"I7598"	"ds"	"half"	"ERS3036760"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7598_1240k"	"OTHER"					4048576	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078331/I7598_1240k.bam"
"SAMEA5229319"	"PRJEB30874"	"ERR3078332"	"I8567"	"I8567"	"ds"	"half"	"ERS3036761"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I8567_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/002/ERR3078332/ERR3078332.fastq.gz"	31756444	"178f4627bdb29384f6ab3d2a7ac7f8dd"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/002/ERR3078332/ERR3078332.fastq.gz"	855928	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078332/I8567_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078332/I8567_1240k.bam.bai"
"SAMEA5229320"	"PRJEB30874"	"ERR3078333"	"I8568"	"I8568"	"ds"	"half"	"ERS3036762"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I8568_1240k"	"OTHER"					2267154	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078333/I8568_1240k.bam"
"SAMEA5229321"	"PRJEB30874"	"ERR3078334"	"I7160"	"I7160_published"	"ds"	"half"	"ERS3036763"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7160_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/004/ERR3078334/ERR3078334.fastq.gz"	1841934	"36ad1a8bf4081e5d80a10ff0fc2b61d9"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/004/ERR3078334/ERR3078334.fastq.gz"	66974	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078334/I7160_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078334/I7160_1240k.bam.bai"
"SAMEA5229322"	"PRJEB30874"	"ERR3078335"	"I7679"	"I7679_published"	"ds"	"half"	"ERS3036764"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7679_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/005/ERR3078335/ERR3078335.fastq.gz"	7512369	"907bc3cf6a8dfa837df9b913a00646d6"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/005/ERR3078335/ERR3078335.fastq.gz"	254811	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078335/I7679_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078335/I7679_1240k.bam.bai"
"SAMEA5229323"	"PRJEB30874"	"ERR3078336"	"I7547"	"I7547"	"ds"	"half"	"ERS3036765"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7547_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/006/ERR3078336/ERR3078336.fastq.gz"	41200981	"d792c10576956851db25eb358ff3dcc5"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/006/ERR3078336/ERR3078336.fastq.gz"	1559411	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078336/I7547_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078336/I7547_1240k.bam.bai"
"SAMEA5229324"	"PRJEB30874"	"ERR3078337"	"I7549"	"I7549"	"ds"	"half"	"ERS3036766"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7549_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/007/ERR3078337/ERR3078337.fastq.gz"	73610802	"6f73cc25dfeb30ff40316bb6224847ff"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/007/ERR3078337/ERR3078337.fastq.gz"	2513504	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078337/I7549_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078337/I7549_1240k.bam.bai"
"SAMEA5229325"	"PRJEB30874"	"ERR3078338"	"I7550"	"I7550"	"ds"	"half"	"ERS3036767"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7550_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/008/ERR3078338/ERR3078338.fastq.gz"	235441898	"fc2caf2406bdee5640551e01319c3a74"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/008/ERR3078338/ERR3078338.fastq.gz"	7696206	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078338/I7550_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078338/I7550_1240k.bam.bai"
"SAMEA5229327"	"PRJEB30874"	"ERR3078339"	"I1845"	"I1845"	"ds"	"half"	"ERS3036769"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I1845_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/009/ERR3078339/ERR3078339.fastq.gz"	114668824	"7f8ce71019cfa1f84708d3681fd3d8d6"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/009/ERR3078339/ERR3078339.fastq.gz"	2912390	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078339/I1845_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078339/I1845_1240k.bam.bai"
"SAMEA5229328"	"PRJEB30874"	"ERR3078340"	"I1846"	"I1846"	"ds"	"half"	"ERS3036770"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I1846_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/000/ERR3078340/ERR3078340.fastq.gz"	166318296	"ede57f09abf30e131f77bbeb6b0181f1"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/000/ERR3078340/ERR3078340.fastq.gz"	4351196	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078340/I1846_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078340/I1846_1240k.bam.bai"
"SAMEA5229329"	"PRJEB30874"	"ERR3078341"	"I1978"	"I1978"	"ds"	"half"	"ERS3036771"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I1978_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/001/ERR3078341/ERR3078341.fastq.gz"	281619530	"fd49f22643385beaad457125bf62c35f"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/001/ERR3078341/ERR3078341.fastq.gz"	7245905	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078341/I1978_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078341/I1978_1240k.bam.bai"
"SAMEA5229330"	"PRJEB30874"	"ERR3078342"	"I1842"	"I1842"	"ds"	"half"	"ERS3036772"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I1842_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/002/ERR3078342/ERR3078342.fastq.gz"	89909448	"fcc623acdad9dd7b35a12bcf8a3bc9e6"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/002/ERR3078342/ERR3078342.fastq.gz"	2249227	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078342/I1842_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078342/I1842_1240k.bam.bai"
"SAMEA5229331"	"PRJEB30874"	"ERR3078343"	"I4565"	"I4565"	"ds"	"half"	"ERS3036773"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I4565_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/003/ERR3078343/ERR3078343.fastq.gz"	198521577	"2bf07f164edf2f8d0a2bcda532ae47f6"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/003/ERR3078343/ERR3078343.fastq.gz"	4843941	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078343/I4565_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078343/I4565_1240k.bam.bai"
