"sample_accession"	"study_accession"	"run_accession"	"sample_alias"	"Poseidon_ID"	"UDG"	"Library_Built"	"secondary_sample_accession"	"first_public"	"last_updated"	"instrument_model"	"library_layout"	"library_source"	"instrument_platform"	"library_name"	"library_strategy"	"fastq_aspera"	"fastq_bytes"	"fastq_md5"	"fastq_ftp"	"read_count"	"submitted_ftp"
"SAMEA6850874"	"PRJEB37518"	"ERR4170462"	"PCA001"	"PCA001"	"half"	"ds"	"ERS4578468"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PCA001.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/002/ERR4170462/ERR4170462.fastq.gz"	78305	"0c954c369bbae8b68a92043b6e3fd997"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4170462/ERR4170462.fastq.gz"	4409	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170462/PCA001.A0101.MT1.1.bam"
"SAMEA6850875"	"PRJEB37518"	"ERR4170463"	"PCA002"	"PCA002"	"half"	"ds"	"ERS4578469"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PCA002.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/003/ERR4170463/ERR4170463.fastq.gz"	286137	"323ae59494eb8152d23394e92d4490c2"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4170463/ERR4170463.fastq.gz"	18415	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170463/PCA002.A0101.MT1.1.bam"
"SAMEA6850876"	"PRJEB37518"	"ERR4170464"	"PCA006"	"PCA006"	"half"	"ds"	"ERS4578470"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PCA006.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/004/ERR4170464/ERR4170464.fastq.gz"	369420	"658533b007f83d07c84e642e8a958595"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4170464/ERR4170464.fastq.gz"	26078	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170464/PCA006.A0101.MT1.1.bam"
"SAMEA6850877"	"PRJEB37518"	"ERR4170465"	"PCA009"	"PCA009"	"half"	"ds"	"ERS4578471"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PCA009.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/005/ERR4170465/ERR4170465.fastq.gz"	153528	"7ced8555fe0c27562e657b85ce76c087"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4170465/ERR4170465.fastq.gz"	9742	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170465/PCA009.A0101.MT1.1.bam"
"SAMEA6850878"	"PRJEB37518"	"ERR4170466"	"PCA010"	"PCA010"	"half"	"ds"	"ERS4578472"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PCA010.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/006/ERR4170466/ERR4170466.fastq.gz"	53292	"44b3da13b8b195f52a807c815c868214"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4170466/ERR4170466.fastq.gz"	3090	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170466/PCA010.A0101.MT1.1.bam"
"SAMEA6850879"	"PRJEB37518"	"ERR4170467"	"PCV001"	"PCV001"	"half"	"ds"	"ERS4578473"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PCV001.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/007/ERR4170467/ERR4170467.fastq.gz"	1116580	"2802bf9ba41136af6b2675f8db4aaf7f"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4170467/ERR4170467.fastq.gz"	83300	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170467/PCV001.A0101.MT1.1.bam"
"SAMEA6850880"	"PRJEB37518"	"ERR4170468"	"PCV002"	"PCV002"	"half"	"ds"	"ERS4578474"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PCV002.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/008/ERR4170468/ERR4170468.fastq.gz"	716508	"799267cdf7b8358d8782047cd428df02"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4170468/ERR4170468.fastq.gz"	47788	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170468/PCV002.A0101.MT1.1.bam"
"SAMEA6850881"	"PRJEB37518"	"ERR4170469"	"PCV003"	"PCV003"	"half"	"ds"	"ERS4578475"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PCV003.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/009/ERR4170469/ERR4170469.fastq.gz"	707981	"b08cc17a57d82893e1a894692056bb0b"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/009/ERR4170469/ERR4170469.fastq.gz"	47856	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170469/PCV003.A0101.MT1.1.bam"
"SAMEA6850882"	"PRJEB37518"	"ERR4170470"	"PCV004"	"PCV004"	"half"	"ds"	"ERS4578476"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PCV004.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/000/ERR4170470/ERR4170470.fastq.gz"	454992	"13d606b931c2461bc8a87578844c992f"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/000/ERR4170470/ERR4170470.fastq.gz"	36771	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170470/PCV004.A0101.MT1.1.bam"
"SAMEA6850883"	"PRJEB37518"	"ERR4170471"	"PDI003"	"PDI003"	"half"	"ds"	"ERS4578477"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDI003.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/001/ERR4170471/ERR4170471.fastq.gz"	37792	"426d7b475ca915bdfd123c81effa9e7a"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/001/ERR4170471/ERR4170471.fastq.gz"	1919	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170471/PDI003.A0101.MT1.1.bam"
"SAMEA6850884"	"PRJEB37518"	"ERR4170472"	"PDI006"	"PDI006"	"half"	"ds"	"ERS4578478"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDI006.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/002/ERR4170472/ERR4170472.fastq.gz"	51549	"6e1d6606cbd8fefe5f0158413d923dba"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4170472/ERR4170472.fastq.gz"	2921	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170472/PDI006.A0101.MT1.1.bam"
"SAMEA6850885"	"PRJEB37518"	"ERR4170473"	"PDI008"	"PDI008"	"half"	"ds"	"ERS4578479"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDI008.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/003/ERR4170473/ERR4170473.fastq.gz"	421439	"fa30d69dfa233be2b5115f20876bb4f8"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4170473/ERR4170473.fastq.gz"	29190	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170473/PDI008.A0101.MT1.1.bam"
"SAMEA6850886"	"PRJEB37518"	"ERR4170474"	"PDI009"	"PDI009"	"half"	"ds"	"ERS4578480"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDI009.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/004/ERR4170474/ERR4170474.fastq.gz"	24253	"de9e7cd30702f0d50606f109083bd353"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4170474/ERR4170474.fastq.gz"	1103	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170474/PDI009.A0101.MT1.1.bam"
"SAMEA6850887"	"PRJEB37518"	"ERR4170475"	"PDI010"	"PDI010"	"half"	"ds"	"ERS4578481"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDI010.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/005/ERR4170475/ERR4170475.fastq.gz"	626144	"cb7097ec4fae73e999dd7388a4e05d39"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4170475/ERR4170475.fastq.gz"	47757	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170475/PDI010.A0101.MT1.1.bam"
"SAMEA6850888"	"PRJEB37518"	"ERR4170476"	"PDI011"	"PDI011"	"half"	"ds"	"ERS4578482"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDI011.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/006/ERR4170476/ERR4170476.fastq.gz"	283223	"96be4960ea9e7f364b0fe60fd832a194"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4170476/ERR4170476.fastq.gz"	19610	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170476/PDI011.A0101.MT1.1.bam"
"SAMEA6850889"	"PRJEB37518"	"ERR4170477"	"PDI012013"	"PDI012013"	"half"	"ds"	"ERS4578483"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDI012013.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/007/ERR4170477/ERR4170477.fastq.gz"	586828	"905d4ed5fefeb8c3bb1b7f1016dfbf7c"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4170477/ERR4170477.fastq.gz"	43468	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170477/PDI012013.A0101.MT1.1.bam"
"SAMEA6850890"	"PRJEB37518"	"ERR4170478"	"PDM001"	"PDM001"	"half"	"ds"	"ERS4578484"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDM001.A0101.MT1.12"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/008/ERR4170478/ERR4170478.fastq.gz"	291970	"a198757f5c6c385da6fbead66704391b"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4170478/ERR4170478.fastq.gz"	21443	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170478/PDM001.A0101.MT1.12.bam"
"SAMEA6850891"	"PRJEB37518"	"ERR4170479"	"PDM002"	"PDM002"	"half"	"ds"	"ERS4578485"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDM002.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/009/ERR4170479/ERR4170479.fastq.gz"	250377	"0ef70812ccc9c6132931036bf94f29f1"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/009/ERR4170479/ERR4170479.fastq.gz"	21346	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170479/PDM002.A0101.MT1.1.bam"
"SAMEA6850892"	"PRJEB37518"	"ERR4170480"	"PDM003"	"PDM003"	"half"	"ds"	"ERS4578486"	2020-06-03	2021-10-22	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDM003.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/000/ERR4170480/ERR4170480.fastq.gz"	40680	"1a73df21331efd1b597b4f3f695ec418"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/000/ERR4170480/ERR4170480.fastq.gz"	2093	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170480/PDM003.A0101.MT1.1.bam"
"SAMEA6850893"	"PRJEB37518"	"ERR4170481"	"PDM004"	"PDM004"	"half"	"ds"	"ERS4578487"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDM004.B0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/001/ERR4170481/ERR4170481.fastq.gz"	1072081	"8ac749b5e5ddfc9872bdc537dc9e49db"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/001/ERR4170481/ERR4170481.fastq.gz"	86747	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170481/PDM004.B0101.MT1.1.bam"
"SAMEA6850894"	"PRJEB37518"	"ERR4170482"	"PDM006"	"PDM006"	"half"	"ds"	"ERS4578488"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDM006.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/002/ERR4170482/ERR4170482.fastq.gz"	86465	"4afc3a80f2005507c29c2b29d314a477"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4170482/ERR4170482.fastq.gz"	5326	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170482/PDM006.A0101.MT1.1.bam"
"SAMEA6850895"	"PRJEB37518"	"ERR4170483"	"PDM008"	"PDM008"	"half"	"ds"	"ERS4578489"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDM008.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/003/ERR4170483/ERR4170483.fastq.gz"	191460	"26039a9d20639b903d6b33bd8997dcb2"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4170483/ERR4170483.fastq.gz"	14318	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170483/PDM008.A0101.MT1.1.bam"
"SAMEA6850896"	"PRJEB37518"	"ERR4170484"	"PDM009"	"PDM009"	"half"	"ds"	"ERS4578490"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDM009.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/004/ERR4170484/ERR4170484.fastq.gz"	208065	"022440e3d6009443edf653ae93d01097"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4170484/ERR4170484.fastq.gz"	15377	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170484/PDM009.A0101.MT1.1.bam"
"SAMEA6850897"	"PRJEB37518"	"ERR4170485"	"PDM010"	"PDM010"	"half"	"ds"	"ERS4578491"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"PDM010.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/005/ERR4170485/ERR4170485.fastq.gz"	211367	"c98019117d35ceeff5f4900168d081c2"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/005/ERR4170485/ERR4170485.fastq.gz"	14818	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170485/PDM010.A0101.MT1.1.bam"
"SAMEA6850898"	"PRJEB37518"	"ERR4170486"	"TIB001"	"TIB001"	"half"	"ds"	"ERS4578492"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"TIB001.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/006/ERR4170486/ERR4170486.fastq.gz"	131974	"29b7b8af256b491610c06ec60f69cb52"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4170486/ERR4170486.fastq.gz"	8046	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170486/TIB001.A0101.MT1.1.bam"
"SAMEA6850899"	"PRJEB37518"	"ERR4170487"	"TIB002"	"TIB002"	"half"	"ds"	"ERS4578493"	2020-06-03	2020-05-20	"Illumina HiSeq 4000"	"SINGLE"	"METAGENOMIC"	"ILLUMINA"	"TIB002.A0101.MT1.1"	"Targeted-Capture"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR417/007/ERR4170487/ERR4170487.fastq.gz"	244978	"3d73739138bddcd246f948e749ac57de"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4170487/ERR4170487.fastq.gz"	16875	"ftp.sra.ebi.ac.uk/vol1/run/ERR417/ERR4170487/TIB002.A0101.MT1.1.bam"
